"<android.app.Activity: void setContentView(int)>","2130903077"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4507.623][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","-63.77068","-0.4603901"
"<android.graphics.Matrix: void setRotate(float,float,float)>","60.0","1735.2993","648.6646"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@9251c4a"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4544.2515][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","-65.969666","14.523736"
"<android.graphics.Matrix: void setRotate(float,float,float)>","90.0","1733.1003","663.64874"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@ea7c7bb"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4575.096][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","-68.168655","30.507862"
"<android.graphics.Matrix: void setRotate(float,float,float)>","120.0","1730.9014","679.6329"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@1ed34d8"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -4596.302][0.0, 3.2727273, -2443.2954][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","-70.367645","47.49199"
"<android.graphics.Matrix: void setRotate(float,float,float)>","150.0","1728.7024","696.617"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","test action down"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","test multiTouch 0"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","test action up"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","test multiTouch 0"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","-72.566635","65.47612"
"<android.graphics.Matrix: void setRotate(float,float,float)>","180.0","1726.5034","714.60114"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","-74.765625","84.46025"
"<android.graphics.Matrix: void setRotate(float,float,float)>","210.0","1724.3044","733.58527"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","-76.964615","104.44438"
"<android.graphics.Matrix: void setRotate(float,float,float)>","240.0","1722.1055","753.5694"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","-79.163605","125.42851"
"<android.graphics.Matrix: void setRotate(float,float,float)>","270.0","1719.9065","774.5535"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","-81.362595","147.41264"
"<android.graphics.Matrix: void setRotate(float,float,float)>","300.0","1717.7075","796.53766"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","-83.561584","170.39677"
"<android.graphics.Matrix: void setRotate(float,float,float)>","330.0","1715.5084","819.5218"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","-85.760574","194.3809"
"<android.graphics.Matrix: void setRotate(float,float,float)>","360.0","1713.3093","843.5059"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","-87.959564","219.36504"
"<android.graphics.Matrix: void setRotate(float,float,float)>","0.0","1711.1104","868.49005"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","-90.158554","245.34917"
"<android.graphics.Matrix: void setRotate(float,float,float)>","30.0","1708.9114","894.4742"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","-92.357544","272.33328"
"<android.graphics.Matrix: void setRotate(float,float,float)>","60.0","1706.7124","921.45825"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","-94.55653","300.3174"
"<android.graphics.Matrix: void setRotate(float,float,float)>","90.0","1704.5134","949.4424"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","-96.75552","329.30154"
"<android.graphics.Matrix: void setRotate(float,float,float)>","120.0","1702.3145","978.4265"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","play sound --24"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","play sound .."
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","-98.95451","359.28568"
"<android.graphics.Matrix: void setRotate(float,float,float)>","150.0","1700.1155","1008.41064"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","-101.1535","390.2698"
"<android.graphics.Matrix: void setRotate(float,float,float)>","180.0","1697.9165","1039.3948"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","-103.35249","422.25394"
"<android.graphics.Matrix: void setRotate(float,float,float)>","210.0","1695.7175","1071.3789"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","-105.55148","455.23807"
"<android.graphics.Matrix: void setRotate(float,float,float)>","240.0","1693.5186","1104.363"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","-107.75047","489.2222"
"<android.graphics.Matrix: void setRotate(float,float,float)>","270.0","1691.3196","1138.3472"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","java.lang.String>>>>>>>>>>>>>","drawBulletAnimation over"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","test action down"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","test multiTouch 0"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","test action up"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","test multiTouch 0"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@f298031"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, 316.58215][0.0, 3.2727273, -813.2841][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@a0b316"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, 294.09116][0.0, 3.2727273, -815.8545][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@4012497"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, 268.38715][0.0, 3.2727273, -818.7921][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@16cc684"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, 245.25354][0.0, 3.2727273, -821.436][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@de4ee6d"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, 223.40514][0.0, 3.2727273, -823.9329][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@6ceaa2"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, 191.27513][0.0, 3.2727273, -827.6049][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@9297333"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, 173.28233][0.0, 3.2727273, -829.66125][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@431c6f0"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, 157.85994][0.0, 3.2727273, -831.4238][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@16f0469"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, 131.51334][0.0, 3.2727273, -834.4349][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@1d30eee"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, 112.87794][0.0, 3.2727273, -836.56464][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@f7e0f8f"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, 85.88873][0.0, 3.2727273, -839.6491][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@904621c"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, 66.61073][0.0, 3.2727273, -841.8523][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@a6a7e25"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, 40.90673][0.0, 3.2727273, -844.7899][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@7652bfa"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, 15.845331][0.0, 3.2727273, -847.65405][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@6d615ab"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -7.93087][0.0, 3.2727273, -850.37134][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@1038408"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -31.707071][0.0, 3.2727273, -853.0886][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@6e9d7a1"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -51.62767][0.0, 3.2727273, -855.36523][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@8ca0dc6"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@b5e6187"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -85.68548][0.0, 3.2727273, -859.25757][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@e50d8b4"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -110.74688][0.0, 3.2727273, -862.1217][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@9ab4cdd"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -132.59528][0.0, 3.2727273, -864.61865][0.0, 0.0, 1.0]}"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -152.51587][0.0, 3.2727273, -866.89526][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@5358f23"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -188.50146][0.0, 3.2727273, -871.00793][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@17ccc20"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -217.41846][0.0, 3.2727273, -874.31274][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@914d9d9"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -250.19106][0.0, 3.2727273, -878.05817][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@f170f9e"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -278.46545][0.0, 3.2727273, -881.28955][0.0, 0.0, 1.0]}"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@5c7fa7f"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -297.10086][0.0, 3.2727273, -883.4193][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setValues(float[])>","[F@1b28a4c"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-3.2727273, 0.0, -336.94208][0.0, 3.2727273, -887.9726][0.0, 0.0, 1.0]}"
